TATATECH,Tata Technologies Limited,30-Nov-23,INE142M01025
TATVA,Tatva Chintan Pharma Chem Limited,29-Jul-21,INE0GK401011
TBOTEK,TBO Tek Limited,15-May-24,INE673O01025
TBZ,Tribhovandas Bhimji Zaveri Limited,09-May-12,INE760L01018
TCI,Transport Corporation of India Limited,21-Jan-02,INE688A01022
TCIEXP,TCI Express Limited,15-Dec-16,INE586V01016
TCIFINANCE,TCI Finance Limited,21-May-97,INE911B01018
TCPLPACK,TCPL Packaging Limited,17-Oct-17,INE822C01015
TCS,Tata Consultancy Services Limited,25-Aug-04,INE467B01029
TDPOWERSYS,TD Power Systems Limited,08-Sep-11,INE419M01027
TEAMGTY,Team India Guaranty Limited,11-Jun-02,INE289C01025
TEAMLEASE,Teamlease Services Limited,12-Feb-16,INE985S01024
TECHM,Tech Mahindra Limited,28-Aug-06,INE669C01036
TECHNOE,Techno Electric & Engineering Company Limited,04-Dec-18,INE285K01026
TECILCHEM,TECIL Chemicals and Hydro Power Limited,06-Dec-95,INE014B01011
TEGA,Tega Industries Limited,13-Dec-21,INE011K01018
TEJASNET,Tejas Networks Limited,27-Jun-17,INE010J01012
TEMBO,Tembo Global Industries Limited,23-Apr-21,INE869Y01010
TENNIND,Tenneco Clean Air India Limited,19-Nov-25,INE19RI01016
TERASOFT,Tera Software Limited,29-Dec-16,INE482B01010
TEXINFRA,Texmaco Infrastructure & Holdings Limited,09-Sep-04,INE435C01024
TEXMOPIPES,Texmo Pipes and Products Limited,10-Mar-10,INE141K01013
TEXRAIL,Texmaco Rail & Engineering Limited,03-Mar-11,INE621L01012
TFCILTD,Tourism Finance Corporation of India Limited,26-Jul-00,INE305A01023
TFL,Transwarranty Finance Limited,26-Feb-07,INE804H01012
TGBHOTELS,TGB Banquets And Hotels Limited,17-May-07,INE797H01018
THANGAMAYL,Thangamayil Jewellery Limited,19-Feb-10,INE085J01014
THEINVEST,The Investment Trust Of India Limited,02-Aug-17,INE924D01017
THEJO,Thejo Engineering Limited,10-Oct-23,INE121N01019
THELEELA,Leela Palaces Hotels & Resorts Limited,02-Jun-25,INE0AQ201015
THEMISMED,Themis Medicare Limited,02-Apr-07,INE083B01024
THERMAX,Thermax Limited,30-Aug-95,INE152A01029
THOMASCOOK,Thomas Cook  (India)  Limited,07-Jun-00,INE332A01027
THOMASCOTT,Thomas Scott (India) Limited,30-Jan-12,INE480M01011
THYROCARE,Thyrocare Technologies Limited,09-May-16,INE594H01019
TI,Tilaknagar Industries Limited,16-Jul-10,INE133E01013
TICL,Twamev Construction and Infrastructure Limited,16-Oct-23,INE388G01026
TIGERLOGS,Tiger Logistics (India) Limited,18-Sep-25,INE906O01029
TIIL,Technocraft Industries (India) Limited,12-Feb-07,INE545H01011
TIINDIA,Tube Investments of India Limited,02-Nov-17,INE974X01010
TIJARIA,Tijaria Polypipes Limited,14-Oct-11,INE440L01017
TIL,TIL Limited,27-Sep-95,INE806C01018
TIMETECHNO,Time Technoplast Limited,13-Jun-07,INE508G01029
TIMKEN,Timken India Limited,06-Feb-07,INE325A01013
TINNARUBR,Tinna Rubber and Infrastructure Limited,17-Apr-25,INE015C01016
TIPSFILMS,Tips Films Limited,06-Oct-22,INE0LQS01015
TIPSMUSIC,Tips Music Limited,10-Nov-00,INE716B01029
TIRUMALCHM,Thirumalai Chemicals Limited,14-May-03,INE338A01024
TIRUPATIFL,Tirupati Forge Limited,04-Aug-20,INE319Y01024
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,21-Apr-08,INE615H01020
TITAN,Titan Company Limited,24-Sep-04,INE280A01028
TMB,Tamilnad Mercantile Bank Limited,15-Sep-22,INE668A01016
TMCV,Tata Motors Limited,12-Nov-25,INE1TAE01010
TMPV,Tata Motors Passenger Vehicles Limited,22-Jul-98,INE155A01022
TNPETRO,Tamilnadu PetroProducts Limited,27-Oct-99,INE148A01019
TNPL,Tamil Nadu Newsprint & Papers Limited,14-Feb-96,INE107A01015
TNTELE,Tamilnadu Telecommunication Limited,04-Feb-03,INE141D01018
TOKYOPLAST,Tokyo Plast International Limited,11-Oct-95,INE932C01012
TOLINS,Tolins Tyres Limited,16-Sep-24,INE0RWQ01014
TORNTPHARM,Torrent Pharmaceuticals Limited,25-Nov-02,INE685A01028
TORNTPOWER,Torrent Power Limited,28-Nov-06,INE813H01021
TOTAL,Total Transport Systems Limited,28-Aug-20,INE336X01012
TOUCHWOOD,Touchwood Entertainment Limited,21-Jan-20,INE486Y01013
TPHQ,Teamo Productions HQ Limited,30-Jan-09,INE065J01024
TPLPLASTEH,TPL Plastech Limited,20-May-15,INE413G01022
TRACXN,Tracxn Technologies Limited,20-Oct-22,INE0HMF01019
TRANSRAILL,Transrail Lighting Limited,27-Dec-24,INE454P01035
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,01-Mar-95,INE757B01015
TRAVELFOOD,Travel Food Services Limited,14-Jul-25,INE103V01028
TREEHOUSE,Tree House Education & Accessories Limited,26-Aug-11,INE040M01013
TREJHARA,TREJHARA SOLUTIONS LIMITED,28-Dec-18,INE00CA01015
TREL,Transindia Real Estate Limited,10-Aug-23,INE0O3901029
TRENT,Trent Limited,07-Jun-04,INE849A01020
TRF,TRF Limited,26-Mar-10,INE391D01019
TRIDENT,Trident Limited,21-Feb-01,INE064C01022
TRIGYN,Trigyn Technologies Limited,09-Apr-98,INE948A01012
TRITURBINE,Triveni Turbine Limited,28-Oct-11,INE152M01016
TRIVENI,Triveni Engineering & Industries Limited,13-Dec-05,INE256C01024
TRU,TruCap Finance Limited,20-Jun-23,INE615R01029
TRUALT,TruAlt Bioenergy Limited,03-Oct-25,INE0MWH01014
TSFINV,TSF INVESTMENTS LIMITED,26-Mar-18,INE202Z01029
TTKHLTCARE,TTK Healthcare Limited,02-Dec-15,INE910C01018
TTKPRESTIG,TTK Prestige Limited,22-Dec-99,INE690A01028
TTL,T T Limited,22-Feb-07,INE592B01024
TTML,Tata Teleservices (Maharashtra) Limited,20-Oct-00,INE517B01013
TVSELECT,TVS Electronics Limited,26-Dec-03,INE236G01019
TVSHLTD,TVS Holdings Limited,23-Oct-12,INE105A01035
TVSMOTOR,TVS Motor Company Limited,02-Aug-00,INE494B01023
TVSSCS,TVS Supply Chain Solutions Limited,23-Aug-23,INE395N01027
TVSSRICHAK,TVS Srichakra Limited,13-Feb-07,INE421C01016
TVTODAY,TV Today Network Limited,16-Jan-04,INE038F01029
TVVISION,TV Vision Limited,15-Sep-16,INE871L01013
UBL,United Breweries Limited,28-Jul-08,INE686F01025
UCAL,UCAL LIMITED,13-Sep-95,INE139B01016
UCOBANK,UCO Bank,09-Oct-03,INE691A01018
UDS,Updater Services Limited,04-Oct-23,INE851I01011
UEL,Ujaas Energy Limited,16-Apr-24,INE899L01030
UFBL,United Foodbrands Limited,07-Apr-21,INE382M01027
UFLEX,UFLEX Limited,23-Aug-95,INE516A01017
UFO,UFO Moviez India Limited,14-May-15,INE527H01019
UGARSUGAR,The Ugar Sugar Works Limited,23-Aug-10,INE071E01023
UGROCAP,Ugro Capital Limited,11-Aug-21,INE583D01011
UJJIVANSFB,Ujjivan Small Finance Bank Limited,12-Dec-19,INE551W01018
ULTRACEMCO,UltraTech Cement Limited,24-Aug-04,INE481G01011
UMAEXPORTS,Uma Exports Limited,07-Apr-22,INE0GIU01018
UMESLTD,Usha Martin Education & Solutions Limited,12-Jul-10,INE240C01028
UMIYA-MRO,UMIYA BUILDCON LIMITED,01-Nov-00,INE398B01018
UNICHEMLAB,Unichem Laboratories Limited,07-Feb-01,INE351A01035
UNIDT,United Drilling Tools Limited,25-Sep-20,INE961D01019
UNIECOM,Unicommerce Esolutions Limited,13-Aug-24,INE00U401027
UNIENTER,Uniphos Enterprises Limited,23-Jan-04,INE037A01022
UNIINFO,Uniinfo Telecom Services Limited,12-Jan-22,INE481Z01011
UNIMECH,Unimech Aerospace and Manufacturing Limited,31-Dec-24,INE0U3I01011
UNIONBANK,Union Bank of India,24-Sep-02,INE692A01016
UNIPARTS,Uniparts India Limited,12-Dec-22,INE244O01017
UNITDSPR,United Spirits Limited,27-Sep-01,INE854D01024
UNITECH,Unitech Limited,08-Sep-99,INE694A01020
UNITEDPOLY,United Polyfab Gujarat Limited,31-Dec-21,INE368U01029
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,28-Jan-15,INE458F01011
UNIVAFOODS,Univa Foods Limited,03-Apr-96,INE275F01019
UNIVASTU,Univastu India Limited,22-Jun-20,INE562X01013
UNIVCABLES,Universal Cables Limited,17-May-95,INE279A01012
UNIVPHOTO,Universus Photo Imagings Limited,14-Feb-20,INE03V001013
UNOMINDA,UNO Minda Limited,02-Feb-07,INE405E01023
UPL,UPL Limited,23-Jan-04,INE628A01036
URAVIDEF,Uravi Defence and Technology Limited,05-Jul-23,INE568Z01015
URBANCO,Urban Company Limited,17-Sep-25,INE0CAZ01013
URJA,Urja Global Limited,28-Mar-17,INE550C01020
USHAMART,Usha Martin Limited,11-Oct-00,INE228A01035
USK,Udayshivakumar Infra Limited,03-Apr-23,INE0N0Y01013
UTIAMC,UTI Asset Management Company Limited,12-Oct-20,INE094J01016
UTKARSHBNK,Utkarsh Small Finance Bank Limited,21-Jul-23,INE735W01017
UTLSOLAR,Fujiyama Power Systems Limited,20-Nov-25,INE12UR01024
UTTAMSUGAR,Uttam Sugar Mills Limited,10-Apr-06,INE786F01031
UYFINCORP,U. Y. Fincorp Limited,03-Oct-24,INE152C01025
V2RETAIL,V2 Retail Limited,04-Jul-07,INE945H01013
VADILALIND,Vadilal Industries Limited,15-Jun-11,INE694D01016
VAIBHAVGBL,Vaibhav Global Limited,05-Apr-04,INE884A01027
VAISHALI,Vaishali Pharma Limited,15-Jan-20,INE972X01022
VAKRANGEE,Vakrangee Limited,03-Apr-06,INE051B01021
VALIANTLAB,Valiant Laboratories Limited,06-Oct-23,INE0JWS01017
VALIANTORG,Valiant Organics Limited,23-Jul-21,INE565V01010
VARDHACRLC,Vardhman Acrylics Limited,30-Sep-03,INE116G01013
VARDMNPOLY,Vardhman Polytex Limited,12-May-03,INE835A01029
VARROC,Varroc Engineering Limited,06-Jul-18,INE665L01035
VASCONEQ,Vascon Engineers Limited,15-Feb-10,INE893I01013
VASWANI,Vaswani Industries Limited,20-Sep-11,INE590L01019
VBL,Varun Beverages Limited,08-Nov-16,INE200M01039
VCL,Vaxtex Cotfab Limited,19-Apr-22,INE098201036
VEDL,Vedanta Limited,13-May-98,INE205A01025
VEEDOL,Veedol Corporation Limited,16-Jan-07,INE484C01030
VENKEYS,Venky's (India) Limited,28-Jul-03,INE398A01010
VENTIVE,Ventive Hospitality Limited,30-Dec-24,INE781S01027
VENUSPIPES,Venus Pipes & Tubes Limited,24-May-22,INE0JA001018
VENUSREM,Venus Remedies Limited,20-Dec-06,INE411B01019
VERANDA,Veranda Learning Solutions Limited,11-Apr-22,INE0IQ001011
VERTOZ,Vertoz Limited,14-May-20,INE188Y01031
VESUVIUS,Vesuvius India Limited,04-Oct-02,INE386A01023
VETO,Veto Switchgears And Cables Limited,29-Apr-15,INE918N01018
VGL,VARVEE GLOBAL LIMITED,21-Nov-06,INE273D01019
VGUARD,V-Guard Industries Limited,13-Mar-08,INE951I01027
VHL,Vardhman Holdings Limited,30-Jun-05,INE701A01023
VHLTD,Viceroy Hotels Limited,03-Apr-24,INE048C01025
VIDHIING,Vidhi Specialty Food Ingredients Limited,02-Mar-16,INE632C01026
VIDYAWIRES,Vidya Wires Limited,10-Dec-25,INE14UN01029
VIJAYA,Vijaya Diagnostic Centre Limited,14-Sep-21,INE043W01024
VIJIFIN,Viji Finance Limited,11-Jul-16,INE159N01027
VIKASECO,Vikas EcoTech Limited,12-Dec-11,INE806A01020
VIKASLIFE,Vikas Lifecare Limited,08-May-19,INE161L01027
VIKRAMSOLR,Vikram Solar Limited,26-Aug-25,INE078V01014
VIKRAN,Vikran Engineering Limited,03-Sep-25,INE01R501028
VIMTALABS,Vimta Labs Limited,15-Dec-05,INE579C01029
VINATIORGA,Vinati Organics Limited,28-Jul-09,INE410B01037
VINCOFE,Vintage Coffee And Beverages Limited,18-Oct-24,INE498Q01014
VINDHYATEL,Vindhya Telelinks Limited,08-Feb-95,INE707A01012
VINEET-RE,Vineet Laboratories Limited-RE,01-Jan-26,INE505Y20010
VINEETLAB,Vineet Laboratories Limited,15-Jun-21,INE505Y01010
VINNY,Vinny Overseas Limited,28-Nov-22,INE01KI01027
VINYLINDIA,Vinyl Chemicals (India) Limited,21-Jul-08,INE250B01029
VIPCLOTHNG,VIP Clothing Limited,06-Aug-07,INE450G01024
VIPIND,VIP Industries Limited,02-Mar-05,INE054A01027
VIPULLTD,Vipul Limited,23-Apr-15,INE946H01037
VIRINCHI,Virinchi Limited,03-May-23,INE539B01017
VISAKAIND,Visaka Industries Limited,28-Aug-96,INE392A01021
VISASTEEL,Visa Steel Limited,17-Mar-06,INE286H01012
VISHNU,Vishnu Chemicals Limited,05-Mar-15,INE270I01022
VISHWARAJ,Vishwaraj Sugar Industries Limited,15-Oct-19,INE430N01022
VIVIDHA,Visagar Polytex Limited,21-May-13,INE370E01029
VIVIMEDLAB,Vivimed Labs Limited,17-Aug-05,INE526G01021
VLEGOV,VL E-Governance & IT Solutions Limited,14-Aug-23,INE03HW01020
VLSFINANCE,VLS Finance Limited,25-May-95,INE709A01018
VMART,V-Mart Retail Limited,20-Feb-13,INE665J01013
VMM,Vishal Mega Mart Limited,18-Dec-24,INE01EA01019
VMSTMT,VMS TMT Limited,24-Sep-25,INE0SJA01013
VOLTAMP,Voltamp Transformers Limited,20-Sep-06,INE540H01012
VOLTAS,Voltas Limited,12-Apr-95,INE226A01021
VPRPL,Vishnu Prakash R Punglia Limited,05-Sep-23,INE0AE001013
VRAJ,Vraj Iron and Steel Limited,03-Jul-24,INE0S2V01010
VRLLOG,VRL Logistics Limited,30-Apr-15,INE366I01010
VSSL,Vardhman Special Steels Limited,17-May-12,INE050M01012
VSTIND,VST Industries Limited,05-Sep-03,INE710A01016
VSTL,Vibhor Steel Tubes Limited,20-Feb-24,INE0QTF01015
VSTTILLERS,V.S.T Tillers Tractors Limited,20-Jun-11,INE764D01017
VTL,Vardhman Textiles Limited,14-Jan-03,INE825A01020
WAAREEENER,Waaree Energies Limited,28-Oct-24,INE377N01017
WAAREEINDO,Indosolar Limited,29-Sep-10,INE866K01023
WAAREERTL,Waaree Renewable Technologies Limited,09-Apr-25,INE299N01021
WABAG,VA Tech Wabag Limited,13-Oct-10,INE956G01038
WAKEFIT,Wakefit Innovations Limited,15-Dec-25,INE0E7301029
WALCHANNAG,Walchandnagar Industries Limited,18-Sep-96,INE711A01022
WANBURY,Wanbury Limited,29-Jan-07,INE107F01022
WCIL,Western Carriers (India) Limited,24-Sep-24,INE0CJF01024
WEALTH,Wealth First Portfolio Managers Limited,20-Jan-21,INE658T01017
WEBELSOLAR,Websol Energy System Limited,15-May-07,INE855C01023
WEIZMANIND,Weizmann Limited,10-May-95,INE080A01014
WEL,Wonder Electricals Limited,17-Jan-22,INE02WG01024
WELCORP,Welspun Corp Limited,24-May-05,INE191B01025
WELENT,Welspun Enterprises Limited,04-Nov-04,INE625G01013
WELINV,Welspun Investments and Commercials Limited,20-Sep-10,INE389K01018
WELSPUNLIV,Welspun Living Limited,04-Dec-03,INE192B01031
WENDT,Wendt (India) Limited,07-Aug-06,INE274C01019
WESTLIFE,WESTLIFE FOODWORLD LIMITED,05-Jun-23,INE274F01020
WEWIN,WE WIN LIMITED,15-Jun-22,INE082W01014
WEWORK,WeWork India Management Limited,10-Oct-25,INE085001019
WHEELS,Wheels India Limited,07-Apr-00,INE715A01015
WHIRLPOOL,Whirlpool of India Limited,06-Apr-10,INE716A01013
WILLAMAGOR,Williamson Magor & Company Limited,08-Feb-95,INE210A01017
WINDLAS,Windlas Biotech Limited,16-Aug-21,INE0H5O01029
WINDMACHIN,Windsor Machines Limited,17-Aug-11,INE052A01021
WINSOME,Winsome Yarns Limited,25-Aug-11,INE784B01035
WIPL,The Western India Plywoods Limited,17-Apr-17,INE215F01023
WIPRO,Wipro Limited,08-Nov-95,INE075A01022
WOCKPHARMA,Wockhardt Limited,23-Feb-00,INE049B01025
WONDERLA,Wonderla Holidays Limited,09-May-14,INE066O01014
WORTHPERI,Worth Peripherals Limited,04-Aug-20,INE196Y01018
WSI,W S Industries (I) Limited,01-Aug-07,INE100D01014
WSTCSTPAPR,West Coast Paper Mills Limited,17-Jan-01,INE976A01021
XCHANGING,Xchanging Solutions Limited,09-Mar-05,INE692G01013
XELPMOC,Xelpmoc Design And Tech Limited,04-Feb-19,INE01P501012
XPROINDIA,Xpro India Limited,27-Apr-04,INE445C01015
XTGLOBAL,Xtglobal Infotech Limited,16-Sep-24,INE547B01028
YASHO,Yasho Industries Limited,21-Aug-23,INE616Z01012
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,07-Aug-23,INE0JO301016
YATRA,Yatra Online Limited,28-Sep-23,INE0JR601024
YESBANK,Yes Bank Limited,12-Jul-05,INE528G01035
YUKEN,Yuken India Limited,02-Sep-21,INE384C01016
ZAGGLE,Zaggle Prepaid Ocean Services Limited,22-Sep-23,INE07K301024
ZEEL,Zee Entertainment Enterprises Limited,09-Sep-98,INE256A01028
ZEELEARN,Zee Learn Limited,20-Dec-10,INE565L01011
ZEEMEDIA,Zee Media Corporation Limited,10-Jan-07,INE966H01019
ZENITHEXPO,Zenith Exports Limited,10-Jul-96,INE058B01018
ZENITHSTL,Zenith Steel Pipes & Industries Limited,30-Apr-07,INE318D01020
ZENSARTECH,Zensar Technologies Limited,09-Jul-03,INE520A01027
ZENTEC,Zen Technologies Limited,30-Mar-15,INE251B01027
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,01-Oct-08,INE342J01019
ZIMLAB,Zim Laboratories Limited,25-Nov-22,INE518E01015
ZODIAC,Zodiac Energy Limited,14-Dec-21,INE761Y01019
ZODIACLOTH,Zodiac Clothing Company Limited,27-Sep-95,INE206B01013
ZOTA,Zota Health Care LImited,19-Aug-19,INE358U01012
ZUARI,Zuari Agro Chemicals Limited,27-Nov-12,INE840M01016
ZUARIIND,ZUARI INDUSTRIES LIMITED,12-Apr-95,INE217A01012
ZYDUSLIFE,Zydus Lifesciences Limited,18-Apr-00,INE010B01027
ZYDUSWELL,Zydus Wellness Limited,13-Nov-09,INE768C01028
NIFTYBEES,NIPINDETFNIFTYBEES,08-Jan-02,INF204KB14I2
JUNIORBEES,NIP IND ETF JUNIOR BEES,06-Mar-03,INF732E01045
LIQUIDBEES,NIPINDETFLIQUIDBEES,16-Jul-03,INF732E01037
BANKBEES,NIPINDETFBANKBEES,04-Jun-04,INF204KB15I9
GOLDBEES,NIPINDETFGOLDBEES,19-Mar-07,INF204KB17I5
GOLDBETA,UTIAMC -UTIGOLDBETA,17-Apr-07,INF789F1AUX7
GOLD1,KotakMutualFund-Gold,08-Aug-07,INF174KA1HJ8
PSUBNKBEES,NIPINDETFPSUBANKBEES,01-Nov-07,INF204KB16I7
PSUBANK,KotakMahindraMutualFun,16-Nov-07,INF373I01023
QGOLDHALF,QuantumGoldFund-Exchan,28-Feb-08,INF082J01408
QNIFTY,QuantumNiftyETF,18-Jul-08,INF082J01028
SHARIABEES,NIPINDETFSHARIAHBEES,01-Apr-09,INF732E01128
SETFGOLD,SBI-ETFGold,28-May-09,INF200KA16D8
NIFTY1,KotakNiftyETF,11-Feb-10,INF174K014P6
HNGSNGBEES,NIPINDETFHANGSENGBEES,18-Mar-10,INF204KB19I1
IVZINGOLD,InvescoIndiaGoldETF,22-Mar-10,INF205K01361
MOM50,MotilalOswalM50ETF,30-Jul-10,INF247L01536
HDFCGOLD,HDFCGoldETF,19-Aug-10,INF179KC1981
GOLDIETF,ICICIPrudGoldETF,02-Sep-10,INF109KC1NT3
INFRABEES,NIPINDETFINFRABEES,05-Oct-10,INF732E01268
AXISGOLD,AxisMF-AxisGoldETF,16-Nov-10,INF846K01W80
MOM100,MotilalOsMidcap100ETF,04-Feb-11,INF247L01023
MON100,MotilalOsNASDAQ100ETF,31-Mar-11,INF247L01AP3
BSLGOLDETF,ABSLGoldETF-GO,20-May-11,INF209KB18D3
IVZINNIFTY,InvescoMF-NiftyETF,17-Jun-11,INF205K01DA9
BSLNIFTY,ABSLNiftyETF-GO,27-Jul-11,INF209KB19D1
LICMFGOLD,LICMF LICGoldETF,17-Nov-11,INF397L01554
NIFTYIETF,ICICIPruNiftyETF,26-Mar-13,INF109K012R6
NIF100BEES,NIPINDETFNIFTY100,28-Mar-13,INF204K014N5
NIF100IETF,ICICIPruNifty100ETF,26-Aug-13,INF109KC16V9
CPSEETF,CPSEETF,04-Apr-14,INF457M01133
CONSUMBEES,NIPINDETFCONSUMPTION,11-Apr-14,INF204KA1LD7
DIVOPPBEES,NIPINDETFDIVOPP,23-Apr-14,INF204KA1MS3
SENSEXIETF,ICICIPruSensexETF,23-Jul-14,INF346A01034
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,11-Dec-14,INF174K01F59
LICNETFGSC,LICNAMC-LICNMFET,01-Jan-15,INF767K01MV5
SETFNIFBK,SBI-ETFNiftyBank,25-Mar-15,INF200KA1580
SETFNN50,SBI-ETFNiftyNext50,25-Mar-15,INF200KA1598
NV20BEES,NIPINDETFETFNV20,23-Jun-15,INF204KB18I3
SETFNIF50,SBI-ETFNifty50,27-Jul-15,INF200KA1FS1
NIFTYBETA,UTIAMC-NIFTYBETA,03-Sep-15,INF789F1AZC0
SENSEXBETA,UTIAMC-SENSEXBETA,03-Sep-15,INF789FB1X58
LICNETFN50,LICNAMC-LICNFENGP,30-Nov-15,INF767K01OS7
LICNETFSEN,LICNAMC-LICNFESGP,07-Dec-15,INF767K01OT5
NV20,KOTAKMAMC-KTKNV20ETF,09-Dec-15,INF174K01Z71
HDFCNIFTY,HDFCAMC-HDFCNIFTY,16-Dec-15,INF179KC1965
HDFCSENSEX,HDFCAMC-HDFCSENSEX,16-Dec-15,INF179KC1HX2
LICNFNHGP,LICNAMC-LICNFNHGP,28-Mar-16,INF767K01PC8
SETF10GILT,SBIAMC-SETF10GILT,17-Jun-16,INF200KA1JT1
NV20IETF,ICICIPruNV20ETF,22-Jun-16,INF109KC11V0
MIDSELIETF,ICICIPruMidcapSelETF,11-Jul-16,INF109KC10W0
LTGILTBEES,NIPINDETFLONGTERMGILT,11-Jul-16,INF204KB1882
IDFNIFTYET,BANDHANAMC-IDFNIFTYET,18-Oct-16,INF194KA1U07
AXISNIFTY,AXISAMC-AXISNIFTY,10-Jul-17,INF846K01W98
LOWVOLIETF,ICICIPruNiftyLowvol30,10-Jul-17,INF109KC19U5
NEXT50BETA,UTIAMC -NEXT50BETA,08-Aug-17,INF789F1AUW9
ICICIB22,ICICIPRAMC-BHARATIWIN,28-Nov-17,INF109KB15Y7
LIQUIDETF,DSPAMC-LIQUIDETF,20-Mar-18,INF740KA1EU7
BSE500IETF,ICICIPRAMC-ICICI500,16-May-18,INF109KC1V59
NEXT50IETF,ICICIPRAMC-ICICINXT50,30-Aug-18,INF109KC1NS5
LIQUIDIETF,ICICIPRAMC-ICICILIQ,26-Sep-18,INF109KC1KT9
NIFTYETF,MIRAEAMC-MAN50ETF,26-Nov-18,INF769K01EG9
SBIETFQLTY,SBIAMC-SBIETFQLTY,17-Dec-18,INF200KA1WX6
ABSLNN50ET,BIRLASLAMC-ABSLNN50ET,21-Dec-18,INF209KB16D7
NETF,TATAAML-NETF,04-Jan-19,INF277K015R5
MID150BEES,NIPINDETFMIDCAP150,04-Feb-19,INF204KB1V68
SNXT50BETA,UTIAMC-SNXT50BETA,13-Mar-19,INF789F1AUU3
BANKIETF,ICICIPRAMC-IPRU5008,15-Jul-19,INF109KC15I8
PVTBANIETF,ICICIPRAMC-ICICIBANKP,14-Aug-19,INF109KC18U7
NPBET,TATAAML-NPBET,09-Sep-19,INF277K010X4
ABSLBANETF,BIRLASLAMC-ABSLBANETF,30-Oct-19,INF209KB17D5
EBBETF0430,EDELAMC-EBBETF0430,02-Jan-20,INF754K01KO2
MIDCAPIETF,ICICIPRAMC-ICICIM150,28-Jan-20,INF109KC11W8
NEXT50,MIRAEAMC-MANXT50,30-Jan-20,INF769K01FN2
ITBEES,NIPINDETFIT,01-Jul-20,INF204KB15V2
EBBETF0431,EDELAMC-EBBETF0431,29-Jul-20,INF754K01LE1
ALPL30IETF,ICICIPRAMC-ICICIALPLV,18-Aug-20,INF109KC17V7
ITIETF,ICICIPRAMC-ICICITECH,20-Aug-20,INF109KC16I6
HDFCNIFBAN,HDFCAMC-HDFCNIFBAN,28-Aug-20,INF179KC1HY0
BANKBETA,UTIAMC-BANKBETA,03-Sep-20,INF789F1AUV1
SBIETFIT,SBIAMC-SBIETFIT,22-Oct-20,INF200KA1S14
SBIETFPB,SBIAMC-SBIETFPB,22-Oct-20,INF200KA1S22
AXISBNKETF,AXISAMC-AXISBNKETF,09-Nov-20,INF846K01X63
ESG,MIRAEAMC-MAESGETF,24-Nov-20,INF769K01GS9
MOGSEC,MOTILALAMC-G5,16-Dec-20,INF247L01AK4
IT,KOTAKMAMC-KOTAKIT,05-Mar-21,INF174KA1GC5
AXISTECETF,AXISAMC-AXISTECETF,31-Mar-21,INF846K01Y96
SDL26BEES,RELCAPAMC-SDL26BEES,31-Mar-21,INF204KC1022
GILT5YBEES,RELCAPAMC-NETFGILT5Y,08-Apr-21,INF204KC1030
MAFANG,MIRAEAMC-MAFANG,14-May-21,INF769K01HF4
AXISBPSETF,AXISAMC-AXISBPSETF,18-May-21,INF846K01Z04
AXISHCETF,AXISAMC-AXISHCETF,21-May-21,INF846K01Z12
HEALTHIETF,ICICIPRAMC-ICICIPHARM,25-May-21,INF109KC1Q72
PHARMABEES,NIPPONAMC-NETFPHARMA,07-Jul-21,INF204KC1089
SBIETFCON,SBIAMC-SBIETFCON,29-Jul-21,INF200KA1X17
BFSI,MIRAEAMC-MAFSETF,05-Aug-21,INF769K01HI8
FMCGIETF,ICICIPRAMC-ICICIFMCG,10-Aug-21,INF109KC19V3
AXISCETF,AXISAMC-AXISCETF,23-Sep-21,INF846K016C7
MASPTOP50,MIRAEAMC-MASPTOP50,24-Sep-21,INF769K01HP3
BSLSENETFG,BIRLASLAMC-BSLSENETFG,06-Oct-21,INF209KB10E8
HEALTHY,BIRLASLAMC-HEALTHY,28-Oct-21,INF209KB10C2
CONSUMIETF,ICICIPRAMC-ICICICONSU,02-Nov-21,INF109KC1V42
TECH,BIRLASLAMC-TECH,03-Nov-21,INF209KB11D8
EQUAL50ADD,DSPAMC-DSPNEWETF,12-Nov-21,INF740KA1QK2
MAHKTECH,MIRAEAMC-MAHKTECH,10-Dec-21,INF769K01HS7
BBETF0432,EDELAMC-BBETF0432,17-Dec-21,INF754K01OB1
ALPHA,KOTAKMAMC-KOTAKALPHA,29-Dec-21,INF174KA1IA5
MONQ50,MOTILALAMC-MONQ50,29-Dec-21,INF247L01AU3
NIFTYADD,DSPAMC - DSPNIFTY,30-Dec-21,INF740KA1CL0
MIDQ50ADD,DSPAMC-DSPQ50ETF,30-Dec-21,INF740KA1QL0
AUTOIETF,ICICIPRAMC-ICICIAUTO,18-Jan-22,INF109KC10V2
AUTOBEES,NIPPONAMC-NETFAUTO,25-Jan-22,INF204KC1337
SILVERIETF,ICICIPRAMC-ICICISILVE,31-Jan-22,INF109KC1Y56
MAKEINDIA,MIRAEAMC-MAMFGETF,02-Feb-22,INF769K01IB1
SILVER,BIRLASLAMC-SILVER,03-Feb-22,INF209KB19F6
MIDCAP,KOTAKMAMC-KOTAKMID50,04-Feb-22,INF174KA1IB3
SILVERBEES,NIPPONAMC-SILVERBEES,07-Feb-22,INF204KC1402
